Time, ID, Lat, Lon, Alt, #WiFi networks, SSID1, MAC1, Frequency1, Signal1, SSID2, MAC2, Frequency2, Signal2, SSID3, MAC3, Frequency3, Signal3, SSID4, MAC4, Frequency4, Signal4, SSID5, MAC5, Frequency5, Signal5, SSID6, MAC6, Frequency6, Signal6, SSID7, MAC7, Frequency7, Signal7, SSID8, MAC8, Frequency8, Signal8, SSID9, MAC9, Frequency9, Signal9, SSID10, MAC10, Frequency10, Signal10, 
2017-11-02 08:43:04,model=LG-D855,32.10432646,35.19811777,635.0,9,Dana_2.4,10:5a:f7:0f:10:a1,1.0,-80.0,nnw2,c8:be:19:09:66:11,9.0,-83.0,BorisMil,74:44:01:53:a8:16,11.0,-79.0,gertners,14:d6:4d:f4:52:b3,6.0,-74.0,Stas,d0:0f:6d:f0:57:81,6.0,-74.0,_______EXT1,a4:2b:b0:b0:69:ac,11.0,-78.0,Evgeny1,f4:f2:6d:6d:81:6c,2.0,-79.0,OsenkaNet,c4:12:f5:ff:5b:a4,7.0,-85.0,Xerox,5e:01:07:f5:7f:5c,10.0,-84.0
2017-11-02 08:43:07,model=LG-D855,32.10452736,35.19792086,637.0,9,nnw,f0:b4:29:d8:9b:6a,4.0,-75.0,TP-LINK_133A,30:b5:c2:6d:13:3a,6.0,-81.0,BezeqFree,06:ae:db:c0:ed:05,6.0,-81.0,MIS,d0:0f:6d:f0:dc:fb,9.0,-74.0,Dennis-Repeater,00:e0:20:1a:4f:4d,10.0,-75.0,lg,9c:b2:b2:34:77:47,8.0,-76.0,GOT,10:fe:ed:f6:49:0b,1.0,-81.0,32,14:cc:20:f1:07:bc,13.0,-83.0,vefremov2,c4:12:f5:f8:93:6e,10.0,-85.0
2017-11-02 08:43:09,model=LG-D855,32.10462305,35.19785875,633.0,2,moniot-10,c4:04:15:51:b2:cd,1.0,-80.0,apar20,a0:ab:1b:61:9a:84,9.0,-83.0
2017-11-02 08:43:11,model=LG-D855,32.10465847,35.19784932,633.0,5,moniot-10,c4:04:15:51:b2:cd,1.0,-74.0,Elizabet1,d8:fe:e3:03:b6:b1,11.0,-80.0,barak,c4:12:f5:80:e5:1b,1.0,-81.0,__5G,a4:2b:b0:b0:69:ae,40.0,-89.0,HP-Print-11-Deskjet 4640 series,5c:b9:01:6a:93:11,11.0,-86.0
2017-11-02 08:43:13,model=LG-D855,32.10468863,35.1978264,635.0,3,Bella_2.4,04:a1:51:df:7f:c1,1.0,-77.0,Simba,14:ae:db:52:93:bd,5.0,-84.0,Juliet,c4:12:f5:fb:1e:90,9.0,-84.0
2017-11-02 08:43:15,model=LG-D855,32.10471382,35.19784135,635.0,4,2.4G_COMFAST_1F6775,40:a5:ef:1f:67:77,7.0,-80.0,menahem,14:ae:db:4d:da:25,1.0,-82.0,deckel5,a4:2b:8c:99:50:87,60.0,-89.0,Bella_2.4_5,04:a1:51:df:7f:c2,60.0,-89.0
2017-11-02 08:43:17,model=LG-D855,32.10474754,35.19782742,634.0,4,moniot-10,c4:04:15:51:b2:cd,1.0,-68.0,yelena,16:0c:c3:ee:8e:09,6.0,-76.0,YuL,14:ae:db:b2:d0:dd,11.0,-82.0,BezeqFree,06:ae:db:b2:d0:dd,11.0,-85.0
2017-11-02 08:43:19,model=LG-D855,32.10484957,35.19788198,636.0,4,vefremov2,c4:12:f5:f8:93:6e,10.0,-80.0,Masha2,a0:4f:d4:2c:ee:21,1.0,-78.0,Marina_bedroom,28:2c:b2:0a:b0:78,9.0,-83.0,Andres,54:b8:0a:2c:6f:38,36.0,-90.0
2017-11-02 08:43:21,model=LG-D855,32.10495808,35.19796378,636.0,3,virus,b0:48:7a:a1:35:b6,1.0,-72.0,OsenkaNet,c4:12:f5:ff:5b:a4,7.0,-80.0,__5G,a4:2b:b0:b0:69:ae,40.0,-83.0
2017-11-02 08:43:23,model=LG-D855,32.10506102,35.19809657,637.0,4,apar20,a0:ab:1b:61:9a:84,9.0,-74.0,Irina-2.4Ghz,48:ee:0c:3a:88:09,9.0,-80.0,T777,20:4e:7f:26:0d:9a,11.0,-84.0,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:25,model=LG-D855,32.10511122,35.19828888,638.0,1,TP-LINK_5GHz_BFD924,f4:f2:6d:bf:d9:24,44.0,-82.0
2017-11-02 08:43:27,model=LG-D855,32.10516141,35.19850042,641.0,1,YURI,14:ae:db:b6:8a:d5,11.0,-82.0
2017-11-02 08:43:28,model=LG-D855,32.10519421,35.1986097,640.0,1,Masha,a0:4f:d4:2c:ee:22,52.0,-83.0
2017-11-02 08:43:30,model=LG-D855,32.10525145,35.19884256,641.0,8,Bella_2.4,04:a1:51:df:7f:c1,1.0,-75.0,Simba,14:ae:db:52:93:bd,5.0,-84.0,Juliet,c4:12:f5:fb:1e:90,9.0,-84.0,Masha2,a0:4f:d4:2c:ee:21,1.0,-72.0,Masha,a0:4f:d4:2c:ee:22,52.0,-76.0,koyfman1,00:22:b0:75:80:02,6.0,-75.0,Maxim,c4:12:f5:f5:e5:ce,11.0,-81.0,lemzakan,d0:d4:12:64:10:52,1.0,-81.0
2017-11-02 08:43:33,model=LG-D855,32.10536886,35.19914861,640.0,8,virus,b0:48:7a:a1:35:b6,1.0,-75.0,MIS,d0:0f:6d:f0:dc:fb,9.0,-81.0,apar20,a0:ab:1b:61:9a:84,9.0,-77.0,GOT,10:fe:ed:f6:49:0b,1.0,-79.0,Irina-2.4Ghz,48:ee:0c:3a:88:09,9.0,-80.0,Dennis-Repeater,00:e0:20:1a:4f:4d,10.0,-82.0,T777,20:4e:7f:26:0d:9a,11.0,-84.0,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:35,model=LG-D855,32.10548099,35.199312,640.0,9,TP-LINK_5GHz_BFD924,f4:f2:6d:bf:d9:24,44.0,-82.0,Maxim,c4:12:f5:f5:e5:ce,11.0,-76.0,lemzakan,d0:d4:12:64:10:52,1.0,-71.0,TP-LINK_5GHz_A0D9A2,ec:08:6b:a0:d9:a2,44.0,-83.0,TP-LINK_2.4GHz_A0D9A0,ec:08:6b:a0:d9:a0,1.0,-79.0,Leonov,48:ee:0c:3f:de:0f,11.0,-79.0,Apartment_1,14:ae:db:37:5a:1d,11.0,-80.0,EdimaxADSL,80:1f:02:d7:be:84,13.0,-86.0,,80:1f:02:d7:be:86,13.0,-85.0
2017-11-02 08:43:37,model=LG-D855,32.1055357,35.1995098,643.0,3,YURI,14:ae:db:b6:8a:d5,11.0,-83.0,BEK,14:ae:db:a1:dd:1d,1.0,-82.0,Misha,84:26:15:ee:3f:f3,13.0,-82.0
2017-11-02 08:43:39,model=LG-D855,32.10558375,35.19967884,644.0,10,Vault 112,14:ae:db:4e:f0:25,6.0,-74.0,BEK,16:ae:db:a1:dd:1d,1.0,-78.0,BezeqFree,06:ae:db:47:74:9d,11.0,-79.0,bek,06:ae:db:a1:dd:1d,1.0,-79.0,Wifi_home,14:ae:db:47:74:9d,11.0,-81.0,BEZEQINT-5289,14:ae:db:cf:52:8d,6.0,-82.0,penthouse,d8:37:be:f1:47:8b,8.0,-86.0,BezeqFree,6a:12:f5:fd:19:17,11.0,-87.0,,80:1f:02:d7:be:85,13.0,-85.0,,80:1f:02:d7:be:87,13.0,-86.0
2017-11-02 08:43:41,model=LG-D855,32.10566977,35.19983825,644.0,7,BEK,14:ae:db:a1:dd:1d,1.0,-76.0,BEZEQINT-5289,14:ae:db:cf:52:8d,6.0,-73.0,home2_2EX,74:da:38:65:8c:9d,1.0,-71.0,lilia2016,14:ae:db:bd:f3:32,2.0,-74.0,home2,18:a6:f7:5e:95:8e,1.0,-78.0,home2,74:da:3a:65:8c:9e,1.0,-78.0,oriii,10:be:f5:35:95:50,4.0,-81.0
2017-11-02 08:43:43,model=LG-D855,32.10574454,35.19999309,645.0,7,Masha2,a0:4f:d4:2c:ee:21,1.0,-76.0,Masha,a0:4f:d4:2c:ee:22,52.0,-81.0,koyfman1,00:22:b0:75:80:02,6.0,-80.0,oriii,10:be:f5:35:95:50,4.0,-75.0,ariella1,ec:08:6b:26:24:cc,1.0,-73.0,ygn_2.4_2EX,74:da:38:c0:47:9c,1.0,-81.0,sveta1585,4c:60:de:52:ae:22,11.0,-81.0
2017-11-02 08:43:45,model=LG-D855,32.10574192,35.20016155,645.0,9,Elis_2.4,90:8d:78:52:8c:5e,2.0,-79.0,Viki,d0:d4:12:5e:a4:22,11.0,-80.0,ariella1,10:be:f5:37:ca:3c,1.0,-81.0,Efraim,7c:03:4c:ff:66:c1,11.0,-81.0,HOUSE1,14:ae:db:3a:1e:c5,11.0,-82.0,lora222,48:ee:0c:3a:c7:8e,9.0,-83.0,BezeqFree,6a:8d:78:52:8c:5f,2.0,-83.0,Bezeq-WIFI_2.4,48:ee:0c:3a:b8:94,7.0,-85.0,GOLAN T,42502_811_3931936,0.0,-113.0
2017-11-02 08:43:47,model=LG-D855,32.10577146,35.20033868,647.0,9,lemzakan,d0:d4:12:64:10:52,1.0,-74.0,TP-LINK_2.4GHz_A0D9A0,ec:08:6b:a0:d9:a0,1.0,-79.0,Apartment_1,14:ae:db:37:5a:1d,11.0,-76.0,,80:1f:02:d7:be:86,13.0,-85.0,ilya1,bc:f6:85:0c:ff:e7,6.0,-80.0,BezeqFree,06:ae:db:5a:12:e5,9.0,-80.0,Michal,14:ae:db:5a:12:e5,9.0,-82.0,Bezeq Free,5a:f6:85:0c:ff:e4,6.0,-82.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:43:49,model=LG-D855,32.10586486,35.20054648,648.0,8,Misha,84:26:15:ee:3f:f3,13.0,-86.0,lora222,48:ee:0c:3a:c7:8e,9.0,-78.0,KhouryM,14:ae:db:46:95:4d,11.0,-78.0,ben maor shay,10:be:f5:35:a9:be,3.0,-82.0,tany1,04:a1:51:11:a2:78,11.0,-82.0,la familia,a4:5d:a1:77:64:95,1.0,-84.0,adi6,50:c7:bf:82:04:7b,9.0,-85.0,Ariel_University,24:c9:a1:36:53:b8,6.0,-73.0
2017-11-02 08:43:53,model=LG-D855,32.10598118,35.20097585,648.0,10,BEK,14:ae:db:a1:dd:1d,1.0,-76.0,Vault 112,14:ae:db:4e:f0:25,6.0,-75.0,BEK,16:ae:db:a1:dd:1d,1.0,-75.0,bek,06:ae:db:a1:dd:1d,1.0,-75.0,Wifi_home,14:ae:db:47:74:9d,11.0,-77.0,BEZEQINT-5289,14:ae:db:cf:52:8d,6.0,-73.0,home2_2EX,74:da:38:65:8c:9d,1.0,-71.0,lilia2016,14:ae:db:bd:f3:32,2.0,-74.0,island-043D50,84:18:3a:44:3d:53,6.0,-76.0,Ariel_University,24:c9:a1:36:57:28,11.0,-79.0
2017-11-02 08:43:54,model=LG-D855,32.10595015,35.20107042,649.0,1,ariella1,ec:08:6b:26:24:cc,1.0,-69.0
2017-11-02 08:43:58,model=LG-D855,32.10587422,35.20132041,651.0,9,Elis_2.4,90:8d:78:52:8c:5e,2.0,-79.0,Viki,d0:d4:12:5e:a4:22,11.0,-80.0,ariella1,10:be:f5:37:ca:3c,1.0,-80.0,Efraim,7c:03:4c:ff:66:c1,11.0,-81.0,HOUSE1,14:ae:db:3a:1e:c5,11.0,-82.0,BezeqFree,6a:8d:78:52:8c:5f,2.0,-83.0,Bezeq-WIFI_2.4,48:ee:0c:3a:b8:94,7.0,-85.0,HMWKBZQ,ec:08:6b:bc:75:b1,12.0,-82.0,KCG_84,00:25:86:cc:01:96,2.0,-75.0
2017-11-02 08:44:03,model=LG-D855,32.10572239,35.20142358,654.0,9,ilya1,bc:f6:85:0c:ff:e7,6.0,-80.0,BezeqFree,06:ae:db:5a:12:e5,9.0,-80.0,Michal,14:ae:db:5a:12:e5,9.0,-82.0,Bezeq Free,5a:f6:85:0c:ff:e4,6.0,-82.0,Ariel_University,24:c9:a1:36:53:b8,6.0,-68.0,Michal_ro770,10:be:f5:43:06:7c,9.0,-79.0,xxyaniv,10:be:f5:37:d3:a6,1.0,-81.0,Partner.Home-0C12,50:04:b8:32:0c:12,4.0,-82.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:44:05,model=LG-D855,32.10563961,35.20150357,656.0,4,Partner.Home-0C12,50:04:b8:32:0c:12,4.0,-70.0,DIRECT-E8-HP DeskJet 3830 series,40:b0:34:60:d6:e9,1.0,-81.0,740N-anat-beni,d8:5d:4c:fa:4f:a4,4.0,-81.0,Ariel_University,8c:0c:90:2e:16:c8,11.0,-81.0
2017-11-02 08:44:06,model=LG-D855,32.10562066,35.20157143,658.0,1,KhouryM,14:ae:db:46:95:4d,11.0,-83.0
2017-11-02 08:44:14,model=LG-D855,32.1059441,35.20208195,658.0,4,KhouryM,14:ae:db:46:95:4d,11.0,-70.0,Ariel_University,24:c9:a1:36:53:b8,6.0,-62.0,DIRECT-y7Phaser 3020,9e:93:4e:36:11:54,11.0,-78.0,Ariel_University,24:c9:a1:36:57:28,11.0,-76.0
2017-11-02 08:44:18,model=LG-D855,32.10609311,35.20247308,659.0,9,KCG_84,00:25:86:cc:01:96,2.0,-68.0,Michal_ro770,10:be:f5:43:06:7c,9.0,-80.0,xxyaniv,10:be:f5:37:d3:a6,1.0,-80.0,PEPWAVE_C99D,00:1a:dd:f5:e9:24,1.0,-71.0,kukula,c4:12:f5:fa:15:90,9.0,-78.0,BezeqFree,5a:12:f5:fa:15:91,9.0,-80.0,Afikim-73925,00:1a:dd:f5:e9:25,1.0,-71.0,Ariel_University,24:c9:a1:35:ba:c8,1.0,-81.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:44:19,model=LG-D855,32.10609599,35.20257583,658.0,3,Partner.Home-0C12,50:04:b8:32:0c:12,4.0,-70.0,740N-anat-beni,d8:5d:4c:fa:4f:a4,4.0,-81.0,Ariel_University,8c:0c:90:2e:16:c8,11.0,-77.0
2017-11-02 08:44:22,model=LG-D855,32.10611805,35.20273629,659.0,1,Ariel_University,24:c9:a1:35:ba:c8,1.0,-75.0
2017-11-02 08:44:24,model=LG-D855,32.1060672,35.20287641,660.0,2,PEPWAVE_C99D,00:1a:dd:f5:e9:24,1.0,-64.0,Ariel_University,e0:10:7f:1a:8c:98,6.0,-75.0
2017-11-02 08:44:40,model=LG-D855,32.10622862,35.20414048,663.0,10,KhouryM,14:ae:db:46:95:4d,11.0,-70.0,KCG_84,00:25:86:cc:01:96,2.0,-68.0,Ariel_University,8c:0c:90:2e:16:c8,11.0,-77.0,Ariel_University,24:c9:a1:36:57:28,11.0,-76.0,PEPWAVE_C99D,00:1a:dd:f5:e9:24,1.0,-64.0,kukula,c4:12:f5:fa:15:90,9.0,-78.0,Afikim-73925,00:1a:dd:f5:e9:25,1.0,-67.0,Ariel_University,24:c9:a1:35:ba:c8,1.0,-76.0,Ariel_University,e0:10:7f:1a:8c:98,6.0,-75.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:44:47,model=LG-D855,32.1062081,35.20459948,666.0,9,Ariel_University,24:c9:a1:35:ba:78,1.0,-81.0,,00:1a:2f:7f:6b:70,13.0,-79.0,RelTele,02:02:f5:c5:32:ee,1.0,-69.0,Ariel_University,f0:3e:90:04:f6:68,11.0,-74.0,Ariel_University,8c:0c:90:2e:eb:88,11.0,-78.0,Ariel_University,24:c9:a1:36:52:d8,11.0,-79.0,Ariel_University,8c:0c:90:2f:77:c8,11.0,-79.0,Ariel_University,8c:0c:90:2f:77:18,1.0,-80.0,Ariel_University,8c:0c:90:2f:75:c8,1.0,-80.0
2017-11-02 08:44:50,model=LG-D855,32.10620541,35.20472137,664.0,2,Ariel_University,24:c9:a1:35:ba:28,11.0,-78.0,Ariel_University,24:c9:a1:36:58:e8,1.0,-79.0
2017-11-02 08:44:58,model=LG-D855,32.10619357,35.20494644,664.0,7,,94:f6:65:35:22:bc,44.0,-74.0,,94:f6:65:b5:22:bc,44.0,-74.0,dudu,c4:12:f5:80:d4:b8,60.0,-87.0,REL-WIFI,02:02:c4:ca:f2:b9,11.0,-76.0,Ariel_University,8c:0c:90:2d:7a:98,1.0,-69.0,HAPOALIM,94:f6:65:75:22:bc,44.0,-74.0,Ariel_University,8c:0c:90:2d:79:58,1.0,-76.0
2017-11-02 08:45:11,model=LG-D855,32.10617851,35.20564928,664.0,10,,00:1a:2f:7f:6b:70,13.0,-78.0,RelTele,02:02:f5:c5:32:ee,1.0,-72.0,Ariel_University,f0:3e:90:04:f6:68,11.0,-77.0,BezeqFree,06:ae:db:4d:4a:85,1.0,-75.0,erez1,14:ae:db:4d:4a:85,1.0,-75.0,Ariel_University,8c:0c:90:2d:7a:58,6.0,-70.0,Ariel_University,8c:0c:90:2e:0e:88,6.0,-73.0,Ariel_University,8c:0c:90:2e:0e:58,11.0,-74.0,Ariel_University,f0:3e:90:04:df:c8,6.0,-77.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:45:24,model=LG-D855,32.10591515,35.20681108,667.0,10,RelTele,02:02:f5:c5:32:ee,1.0,-72.0,,94:f6:65:35:22:bc,44.0,-74.0,,94:f6:65:b5:22:bc,44.0,-74.0,Ariel_University,8c:0c:90:2d:7a:98,1.0,-69.0,HAPOALIM,94:f6:65:75:22:bc,44.0,-74.0,BezeqFree,06:ae:db:4d:4a:85,1.0,-75.0,erez1,14:ae:db:4d:4a:85,1.0,-75.0,Ariel_University,8c:0c:90:2e:0e:88,6.0,-73.0,Ariel_University,8c:0c:90:2e:0e:58,11.0,-74.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:45:30,model=LG-D855,32.10561146,35.20733807,670.0,10,Ariel_University,8c:0c:90:2d:7a:58,6.0,-70.0,Ariel_University,f0:b0:52:3e:ca:d8,1.0,-69.0,Ariel_University,f0:b0:52:3e:d4:58,11.0,-74.0,Ariel_University,f0:b0:52:3e:ca:38,11.0,-75.0,Ariel_University,f0:b0:52:3e:d8:e8,6.0,-76.0,Ariel_University,f0:b0:52:3e:d0:38,11.0,-78.0,Ariel_University,f0:b0:52:3e:c8:08,1.0,-80.0,Ariel_University,f0:b0:52:3e:d6:fc,44.0,-85.0,Ariel_University,f0:b0:52:3e:d3:7c,36.0,-86.0,Ariel_University,f0:b0:52:3e:d0:3c,52.0,-89.0
2017-11-02 08:45:42,model=LG-D855,32.10479639,35.20783756,672.0,10,RelTele,02:02:f5:c5:32:ee,1.0,-72.0,,94:f6:65:35:22:bc,44.0,-74.0,,94:f6:65:b5:22:bc,44.0,-74.0,Ariel_University,8c:0c:90:2d:7a:98,1.0,-69.0,HAPOALIM,94:f6:65:75:22:bc,44.0,-74.0,Ariel_University,8c:0c:90:2e:0e:88,6.0,-73.0,Ariel_University,8c:0c:90:2e:0e:58,11.0,-74.0,Ariel_University,f0:b0:52:3e:d6:f8,6.0,-74.0,Ariel_University,ec:8c:a2:09:da:68,6.0,-74.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:45:54,model=LG-D855,32.10471947,35.2083802,675.0,10,Ariel_University,f0:b0:52:3e:ca:d8,1.0,-69.0,Ariel_University,f0:b0:52:3e:d4:58,11.0,-74.0,Ariel_University,f0:b0:52:3e:ca:38,11.0,-75.0,Ariel_University,f0:b0:52:3e:d8:e8,6.0,-76.0,Ariel_University,f0:b0:52:3e:d0:38,11.0,-78.0,Ariel_University,f0:b0:52:3e:c8:08,1.0,-80.0,Ariel_University,f0:b0:52:3e:d6:fc,44.0,-85.0,Ariel_University,f0:b0:52:3e:d3:7c,36.0,-86.0,Ariel_University,f0:b0:52:3e:d0:3c,52.0,-89.0,Ariel_University,ec:8c:a2:26:d3:c8,1.0,-74.0
2017-11-02 08:45:56,model=LG-D855,32.10476492,35.20851231,675.0,1,HUAWEI_Grace_A9A9,24:1f:a0:1d:48:fb,6.0,-83.0
2017-11-02 08:46:04,model=LG-D855,32.10507958,35.20888682,680.0,4,,00:1a:2f:7f:6b:70,13.0,-87.0,,00:1a:dd:e3:0c:85,10.0,-79.0,Wirless-Afikim,00:1a:dd:e3:0c:84,10.0,-82.0,GOLAN T,42502_811_3868449,0.0,-113.0
2017-11-02 08:46:07,model=LG-D855,32.10519269,35.20905077,682.0,3,RelTele,02:02:f5:c5:32:ee,1.0,-79.0,Ariel_University,1c:b9:c4:15:44:58,11.0,-82.0,Ariel_University,1c:b9:c4:16:05:38,11.0,-83.0
2017-11-02 08:46:19,model=LG-D855,32.10540109,35.20932262,685.0,6,,00:1a:2f:7f:6b:70,13.0,-78.0,Wirless-Afikim,00:1a:dd:e3:0c:84,10.0,-73.0,,1c:b9:c4:95:42:67,44.0,-85.0,REL-WIFI,02:02:c4:ca:f2:b9,11.0,-75.0,Ariel_University,1c:b9:c4:15:42:6c,44.0,-86.0,Afikim_Wifi,00:1a:dd:f5:05:e5,6.0,-86.0
2017-11-02 08:46:23,model=LG-D855,32.10551342,35.20948711,684.0,3,,00:1a:2f:7f:6b:70,13.0,-71.0,Ariel_University,1c:b9:c4:16:06:e8,11.0,-82.0,GOLAN T,42502_811_3868447,0.0,-113.0
2017-11-02 08:46:33,model=LG-D855,32.10574796,35.21002725,683.0,3,,00:1a:dd:e3:0c:85,10.0,-74.0,Ariel_University,1c:b9:c4:15:44:58,11.0,-77.0,yosh,00:11:6b:11:7d:c7,13.0,-85.0
2017-11-02 08:46:34,model=LG-D855,32.10577026,35.21008007,683.0,2,RelTele,02:02:f5:c5:32:ee,1.0,-75.0,Ariel_University,1c:b9:c4:16:06:e8,11.0,-77.0
2017-11-02 08:46:37,model=LG-D855,32.10583661,35.21027773,686.0,2,,00:27:22:f3:a6:9a,1.0,-80.0,Ariel_University,1c:b9:c4:14:2f:a8,1.0,-85.0
